CLIENTNUM,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_Label,Churn_Label,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Marital_Status_Married,Marital_Status_Single,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K
715357308,-0.29014957098317423,2,0.008964512845950725,3,1,2,0.08170761570484045,0.5657528804131903,0.07863703532002435,0.574,0.16701902748414377,0.4263565891472868,0.477,0.344,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
720559908,1.4562663014368,2,1.261152396859007,6,1,4,0.30974644549046637,0.2594358363130711,0.31953177063715127,0.622,0.2442416824301769,0.39534883720930236,0.743,0.056,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
720339558,0.08408240167824883,2,0.008964512845950725,3,1,2,0.02795538988502829,0.19626539531187923,0.05406658360617739,0.736,0.18788249694002448,0.4728682170542635,0.651,0.209,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
809599158,0.20882639256538985,4,0.8854960316550902,2,3,4,1.0000000000000002,0.0,1.0,0.671,0.06208968510070101,0.13953488372093023,0.4,0.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
809978733,-1.6623334707417254,2,-0.9927857943644943,3,2,3,0.0,0.29638458482320224,0.01997218439428621,0.913,0.21725826193390452,0.5193798449612402,0.878,0.519,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
788996058,0.08408240167824883,2,-0.24147306395666054,4,2,4,0.0390504781166768,0.7826777910210568,0.02193376408889404,0.848,0.18532324468676978,0.45736434108527124,0.865,0.722,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
712575708,1.082034328775377,2,0.008964512845950725,5,1,4,0.0167998379572945,0.4668255860150973,0.023643264856720657,0.794,0.21948369867586515,0.5581395348837209,0.547,0.589,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
789625383,0.20882639256538985,3,0.7602772432537845,4,3,3,0.25058271887102185,0.6460071513706793,0.23463622403152434,1.006,0.16874374095916322,0.4031007751937984,0.676,0.167,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
719730258,-0.6643815436445972,4,0.008964512845950725,4,2,3,0.9774772732082341,0.0,0.9784139309825284,0.791,0.18409925447869144,0.5038759689922481,0.829,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
793717608,-0.9138695254188793,0,-0.36669185235796614,6,2,0,0.27250080870193516,0.44497417560588004,0.27030394344160175,0.802,0.17146990096806497,0.5348837209302325,0.795,0.107,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
716077458,-0.040661589208892186,3,0.008964512845950725,4,2,4,0.09881884169697411,0.4453714739769567,0.10381595340886043,0.604,0.14899298987426282,0.4728682170542635,0.651,0.238,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
813435108,0.33357038345253087,1,1.0107148200563958,5,2,1,0.06344757948708649,0.0,0.10239619853388579,0.763,0.23456103260264827,0.5271317829457364,0.814,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
708084558,-0.040661589208892186,3,0.259402089648562,6,3,3,0.2061721340963852,0.7036154151767978,0.18787123692521657,0.0,0.05213085568042729,0.1007751937984496,0.0,0.214,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
719880408,-0.040661589208892186,4,-0.1162542755553549,6,3,1,0.049389770147259336,0.6400476758045291,0.042244951177817056,0.682,0.19372426838767107,0.3643410852713178,0.727,0.524,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
718711158,0.7078023561139539,3,0.008964512845950725,1,2,3,0.07263806129204872,1.0,0.038275432445745085,0.841,0.12072994325136308,0.3178294573643411,0.545,0.655,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
717443658,-1.1633575071931614,0,-0.9927857943644943,4,3,1,0.014562681202139209,0.0,0.05554428765972243,0.688,0.23394903749860912,0.5503875968992248,0.841,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
719038008,0.20882639256538985,4,-0.1162542755553549,3,2,2,0.008062833872971825,0.4735796583234009,0.01477704053545041,0.763,0.24212751752531436,0.24031007751937986,0.242,0.699,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
709143183,0.7078023561139539,2,0.8854960316550902,3,2,4,0.011599960093960589,0.6376638855780691,0.006200562107032133,0.756,0.1128296428174029,0.22480620155038758,0.696,0.881,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
709274583,-0.7891255345317383,2,-1.1180045827657998,5,3,1,0.3267972077865148,0.5256257449344458,0.3164604641729204,0.882,0.23901190608656947,0.627906976744186,0.896,0.108,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
816864483,-0.9138695254188793,4,-0.24147306395666054,4,2,2,0.266817221269919,0.3190305919745729,0.2740416654593921,0.802,0.19433626349171024,0.49612403100775193,0.721,0.078,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
708271833,-0.5396375527574563,3,0.008964512845950725,3,2,3,0.41208125111479943,0.7322208978943187,0.3831309941181584,0.84,0.16434850339379103,0.4418604651162791,0.558,0.122,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
821759658,-0.6643815436445972,4,0.13418330124725636,3,2,3,0.09709562635854369,0.08104886769964244,0.12873410019412973,0.685,0.08367642149771892,0.3410852713178294,0.8,0.044,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
820920408,0.832546347001095,2,1.5115899736616183,3,2,2,0.06792189299739704,0.0,0.10668443774809493,0.762,0.19483698675865138,0.3798449612403101,0.639,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
718403358,0.33357038345253087,2,-0.36669185235796614,4,2,1,0.17512402615659495,1.0,0.1364992901225625,0.865,0.18927339490374986,0.4418604651162791,0.763,0.348,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
720690933,0.7078023561139539,4,0.3846208780498676,5,1,3,0.03635984364088193,0.6293206197854588,0.030539217106597516,0.809,0.20969177701123845,0.4418604651162791,0.718,0.6,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
719252583,-2.1613094342902897,1,-1.9945361015749392,4,2,1,0.05008510265224004,0.5911799761620977,0.0464752412134558,0.924,0.229887615444531,0.6356589147286821,0.878,0.481,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
712783083,0.20882639256538985,4,0.13418330124725636,1,2,3,0.06556380885007121,0.0,0.10442441978384957,0.504,0.08362078557916991,0.19379844961240308,0.458,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
821749608,-0.6643815436445972,3,0.13418330124725636,3,3,3,0.5430758486835542,0.0,0.5620780575435343,0.58,0.07939245576944476,0.3178294573643411,0.594,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
714389883,-0.1654055800960332,4,0.008964512845950725,6,3,1,0.2002769237280706,0.5899880810488677,0.1905079245501695,0.872,0.2094692333370424,0.5193798449612402,0.833,0.184,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
824163333,-0.41489356187031523,5,0.3846208780498676,3,2,4,0.05208040462305421,0.9630512514898689,0.02126734853533451,0.617,0.21124958273061087,0.43410852713178294,0.784,0.767,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
709444983,-1.0386135163060204,3,-0.7423482175618831,3,2,3,0.030132082944098297,0.9662296384584823,0.0,0.12,0.052854122621564484,0.17054263565891473,0.103,0.999,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
769575783,0.33357038345253087,3,0.6350584548524789,3,3,3,0.004979185372622645,0.29757647993643227,0.024657375481702548,0.733,0.11872705018359853,0.2558139534883721,0.483,0.467,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
720334833,-0.9138695254188793,5,-0.7423482175618831,4,1,2,0.09890953724110202,0.7425506555423123,0.08222988439138876,0.858,0.23417158117280518,0.627906976744186,0.655,0.397,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
708205083,-1.0386135163060204,1,-0.9927857943644943,6,4,3,0.0,0.0,0.041587228001043086,0.767,0.23951262935351064,0.5503875968992248,0.653,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
715276683,0.7078023561139539,2,1.1359336084577014,5,1,4,0.6907584263718457,0.6658720699245133,0.6550575145597312,0.506,0.277345053966841,0.45736434108527124,0.816,0.069,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
721254858,-0.5396375527574563,5,-2.2449736783775505,6,1,1,0.0077302835445027945,0.4266984505363528,0.017877321588966478,0.78,0.186213419383554,0.4651162790697674,0.75,0.634,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
712257258,0.45831437433967187,1,0.008964512845950725,4,2,5,0.0005653355583973563,0.0,0.04212905282067627,0.493,0.051797040169133196,0.22480620155038758,0.393,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
711110733,-0.1654055800960332,3,-0.36669185235796614,3,2,1,0.46828225662606526,0.6034962256654748,0.4463825225277432,0.894,0.15828418827194837,0.43410852713178294,0.886,0.09,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
714043008,-1.1633575071931614,2,-0.7423482175618831,6,3,4,0.08642378399949213,0.0,0.12441688639063542,0.797,0.21141649048625794,0.5116279069767441,0.767,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
780602733,-0.5396375527574563,3,-0.7423482175618831,4,2,3,0.20750233541026133,0.5141040921732221,0.20296699794280415,0.558,0.15082897518638033,0.43410852713178294,0.61,0.156,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
772825308,-0.7891255345317383,3,-0.6171294291605774,4,2,3,0.7840841412794723,0.599523241954708,0.7493408280937618,0.803,0.20702125292088572,0.3875968992248062,0.714,0.055,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
711175083,0.9572903378882359,3,0.6350584548524789,4,2,3,0.23192966862871364,0.0,0.26387158462028804,0.662,0.13847780126849893,0.5038759689922481,0.786,0.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
756477333,-0.5396375527574563,4,-0.1162542755553549,4,3,1,0.0030443470978937515,0.0,0.044504969142062416,0.944,0.2382886391454323,0.4728682170542635,0.614,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
712294983,-0.9138695254188793,2,0.008964512845950725,4,2,4,0.015378941099290465,0.46086611044894715,0.022716077999594356,1.227,0.2217647713363748,0.4728682170542635,1.29,0.596,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
709869708,0.9572903378882359,3,1.1359336084577014,5,1,4,0.04908745166683295,0.8100913786253476,0.02955408107090082,1.057,0.19622788472237676,0.4728682170542635,0.821,0.666,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
772133808,0.08408240167824883,3,0.008964512845950725,6,5,0,0.050659507765050175,0.42073897497020263,0.05945585721322401,0.78,0.2131968398798264,0.4031007751937984,0.771,0.34,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
768196008,0.9572903378882359,1,1.5115899736616183,5,2,3,0.4084231975016401,0.8573698847834724,0.37049807318981254,0.844,0.14376321353065538,0.3565891472868217,1.0,0.144,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
716079708,-0.040661589208892186,3,0.008964512845950725,5,2,2,0.03218784861099775,0.9427890345649583,0.003679772839220004,0.697,0.23016579503727608,0.4263565891472868,0.806,0.948,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
720087708,-1.0386135163060204,3,-0.6171294291605774,4,3,2,0.012567379231325039,0.0,0.05363196476689944,0.885,0.26343607432958716,0.6124031007751938,0.712,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
714259533,-0.41489356187031523,2,-0.1162542755553549,3,1,3,0.08022625515075113,0.2471195868096941,0.1004549010517776,0.775,0.24986091020362744,0.6046511627906976,0.492,0.152,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
714691683,1.9552422649853642,1,2.262902704069452,4,1,4,0.3581174023586888,0.2411601112435439,0.36722394460058533,0.857,0.24657839100923556,0.5116279069767441,0.652,0.046,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
768420558,1.581010292323941,0,2.137683915668146,6,3,4,0.10253735900621871,0.5836313071116408,0.09729667081969114,0.634,0.15884054745743853,0.4108527131782945,0.75,0.304,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
778364583,-0.1654055800960332,2,-1.368442159568411,3,2,3,0.13521798674031146,0.36392530790623756,0.14464114971170283,0.471,0.06375876265717147,0.1627906976744186,0.722,0.155,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
719951208,-0.41489356187031523,4,-1.4936609479697167,5,3,2,0.5366062332024294,0.0,0.5558774954365022,0.453,0.21453210192500277,0.45736434108527124,0.816,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
789022233,0.45831437433967187,2,0.13418330124725636,6,5,2,0.0,0.2995629717918157,0.019740387680004634,0.74,0.21959497051296317,0.45736434108527124,0.683,0.524,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
778353183,-1.9118214525160075,0,-2.871067620384079,5,2,3,0.053289678544759765,0.3909415971394517,0.0641497406774259,0.639,0.2584288416601758,0.5193798449612402,0.925,0.307,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
713789883,0.45831437433967187,4,0.008964512845950725,6,1,1,0.0012304362153354106,0.3988875645609853,0.01367600614261293,0.827,0.2562590408367642,0.5038759689922481,0.974,0.679,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
773018583,-1.0386135163060204,4,-0.7423482175618831,5,1,2,0.05156646320632934,0.8804131903059197,0.026801495088807116,0.741,0.23406030933570715,0.5038759689922481,0.562,0.705,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
771354633,1.4562663014368,1,1.1359336084577014,5,3,4,0.012567379231325039,0.5880015891934843,0.010749572624808043,0.853,0.15477912540336042,0.4883720930232558,0.921,0.798,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
716736858,0.08408240167824883,4,0.3846208780498676,3,3,2,0.05156646320632934,0.0,0.09100918494480341,0.561,0.18159563814398574,0.5426356589147286,0.818,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
713796033,0.08408240167824883,2,0.7602772432537845,6,3,3,0.09975602898629593,0.0,0.13719468026540724,0.641,0.0773339267831312,0.20155038759689922,0.5,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
714864333,-0.41489356187031523,2,0.13418330124725636,4,1,2,1.0000000000000002,0.0,1.0,0.536,0.04784688995215311,0.21705426356589144,0.357,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
787918158,-1.7870774616288665,0,-1.6188797363710223,5,2,4,0.02169739734020202,0.4425903853794199,0.030104598267319562,0.603,0.20006676310225882,0.43410852713178294,0.833,0.517,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
779070033,2.0799862558725053,0,1.0107148200563958,3,4,2,0.01510685446690671,0.0,0.05606583026685597,0.536,0.1927228218537888,0.3565891472868217,0.931,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
789945933,1.8304982740982232,1,2.012465127266841,3,3,1,0.0,0.0,0.041587228001043086,0.925,0.1696895515744965,0.4418604651162791,0.861,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
715627833,0.20882639256538985,3,0.13418330124725636,6,2,0,1.0000000000000002,0.7739372268573699,0.9435575000724366,0.666,0.2241571158339824,0.5038759689922481,0.705,0.056,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
809538783,0.33357038345253087,1,1.0107148200563958,6,2,3,0.0,0.42034167659912597,0.010932112537304785,0.56,0.20023367085790586,0.48062015503875966,0.8,0.736,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
715987758,0.33357038345253087,3,0.008964512845950725,3,2,1,0.05510358942731811,0.0,0.09439921189117145,1.012,0.14303994658951819,0.31007751937984496,0.667,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
711967158,-1.4128454889674433,3,-1.6188797363710223,6,3,1,0.02336014898254716,0.5442987683750496,0.024280705820994987,0.781,0.21414265049515968,0.5348837209302325,0.927,0.62,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
713289183,0.832546347001095,3,-0.36669185235796614,6,2,1,0.02469035029642328,0.6543504171632897,0.017529626517544115,0.848,0.2091910537442973,0.5116279069767441,0.767,0.73,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
711549408,0.5830583652268129,3,0.7602772432537845,5,1,3,0.002076927960529301,0.38180373460468814,0.015733201981861906,0.678,0.2011794814732391,0.6201550387596899,0.667,0.638,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
715679733,-0.41489356187031523,2,0.008964512845950725,5,2,4,0.009000021162293634,0.6011124354390147,0.0063744096427433145,0.829,0.164237231556693,0.4418604651162791,0.558,0.872,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
779694183,0.5830583652268129,3,-0.24147306395666054,5,2,4,0.012869697711751428,0.5669447755264203,0.012574971749775447,0.725,0.18487815733837765,0.4883720930232558,0.587,0.766,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
788544108,-0.41489356187031523,2,0.13418330124725636,4,3,0,0.15638028037015878,0.4135876042908224,0.16130153855069104,0.744,0.19622788472237676,0.49612403100775193,0.682,0.157,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
719917233,0.33357038345253087,3,0.008964512845950725,3,3,2,0.3610801234668674,0.4604688120778705,0.35406948106510594,0.404,0.0733281406476021,0.2713178294573644,0.5,0.087,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
714621183,-0.9138695254188793,3,0.008964512845950725,4,3,4,0.03663193027326569,0.653953118792213,0.02900356387448208,0.747,0.222654946033159,0.5426356589147286,0.509,0.621,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
721365033,-1.1633575071931614,3,0.008964512845950725,3,2,4,0.007790747240588078,0.0,0.04905397965983833,0.857,0.08818293090018917,0.2558139534883721,0.536,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
712999008,-0.7891255345317383,3,-0.36669185235796614,3,1,1,0.03596682961632763,0.7036154151767978,0.02474429924955814,0.788,0.211750305997552,0.48062015503875966,0.6,0.674,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
716995083,0.7078023561139539,2,1.0107148200563958,6,2,4,0.03663193027326569,0.4167659912594358,0.04630139367774462,0.874,0.20629798597974852,0.41860465116279066,0.73,0.396,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
718137183,1.4562663014368,1,0.259402089648562,4,2,3,0.057219818790302836,0.8943186332936035,0.03120563266015704,1.044,0.2708912874151552,0.6356589147286821,0.643,0.676,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
810974958,0.5830583652268129,2,1.261152396859007,5,3,2,0.08116344244007292,0.6992451330949543,0.06838003071306464,0.869,0.10776677422944253,0.23255813953488372,0.429,0.427,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
712267983,1.331522310549659,0,1.1359336084577014,4,3,3,0.04790840959317003,1.0,0.014574218410454032,0.646,0.10943585178591297,0.248062015503876,0.615,0.833,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
717376758,1.206778319662518,2,1.3863711852603127,4,3,1,0.024176408879698415,0.5260230433055224,0.02639585083881436,0.762,0.20017803493935685,0.48062015503875966,0.846,0.592,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
717491058,-0.5396375527574563,2,-1.2432233711671055,6,2,3,0.5854306677912914,0.6940802542709575,0.5520528496508562,0.311,0.19483698675865138,0.3875968992248062,0.429,0.084,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
802243458,0.20882639256538985,2,0.7602772432537845,6,3,2,0.03995743355795597,0.0,0.0798829426592878,0.576,0.06948926226772004,0.186046511627907,0.214,0.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
714485508,-0.1654055800960332,3,0.008964512845950725,6,2,4,0.2312041042756903,0.49821215733015495,0.2268420595138064,0.93,0.18893957939245576,0.5503875968992248,0.8,0.138,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
789948408,1.082034328775377,2,1.261152396859007,3,1,4,1.0000000000000002,0.6825586015097338,0.9502216556080318,0.51,0.2620451763658618,0.49612403100775193,0.423,0.05,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
734909358,-0.41489356187031523,4,-0.36669185235796614,4,1,1,0.1544756739434725,0.4942391736193882,0.15359429780082867,0.667,0.2138644709024146,0.5348837209302325,0.927,0.19,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
